emp_no,birth_date,first_name,last_name,gender,hire_date
10466,25/12/1954,Jiakeng,Himler,M,29/09/1985
10467,30/01/1956,Dipayan,Suomi,F,14/07/1988
10468,28/08/1960,Yoshimitsu,Shobatake,M,28/05/1991
10469,22/12/1964,Munehiko,Ananiadou,M,05/06/1985
10470,12/04/1956,Peternela,Iwayama,M,01/06/1988
10471,30/11/1963,Jouko,Yamaashi,M,18/11/1990
10472,20/08/1959,Salvador,Lodder,M,29/07/1996
10473,13/10/1963,Przemyslawa,Oskamp,M,30/10/1987
10474,24/02/1962,Kenton,Garnham,F,28/09/1985
10475,19/12/1956,Mario,Rodite,M,19/01/1987
10476,01/01/1965,Kokou,Iisaka,M,20/09/1987
10477,07/12/1952,Guoxiang,Trogemann,F,04/03/1989
10478,08/03/1957,Maik,Ushiama,M,09/06/1992
10479,27/01/1959,Duro,Coney,F,28/02/1987
10480,25/01/1965,Make,Baba,F,18/05/1988
10481,18/10/1959,Yongmao,Pintelas,F,06/10/1988
10482,17/07/1961,Goa,Pleszkun,F,20/07/1991
10483,13/03/1957,Zhiwei,Anick,M,08/11/1992
10484,30/08/1961,Nirmal,Varley,F,31/10/1995
10485,20/09/1961,Teruyuki,Sundgren,M,27/10/1985
10486,24/08/1952,Amstein,Kossowski,F,08/10/1987
10487,23/08/1956,Perla,Middleton,F,14/08/1992
10488,17/10/1959,Mihalis,Heering,M,09/06/1994
10489,24/08/1958,Elvia,Homond,M,10/09/1989
10490,28/09/1961,Huiqun,Vuskovic,F,07/10/1992
10491,09/09/1964,Garnik,Narahari,M,17/01/1990
10492,03/04/1957,Lobel,Kumaresan,M,24/04/1988
10493,12/01/1962,Maris,Haraldson,M,16/05/1992
10494,21/12/1953,Yakkov,Servieres,F,18/01/1986
10495,24/05/1961,Anyuan,Zhiwei,F,29/09/1985
10496,18/04/1959,Gretta,Baig,M,26/02/1987
10497,09/06/1953,Pramod,Rabehasaina,M,22/01/1992
10498,15/09/1964,Valter,Cappelletti,F,01/02/1988
10499,04/10/1953,Maik,Luft,F,23/11/1989
10500,29/04/1957,Vojin,Narwekar,M,16/12/1996
10501,09/09/1962,Susuma,Larfeldt,M,20/04/1987
10502,07/10/1957,Yonghoan,Marshall,M,04/03/1993
10503,17/05/1952,Dannz,Pell,M,30/04/1991
10504,07/04/1953,Xiong,Varker,M,03/12/1988
10505,04/02/1964,Isamu,Auria,M,23/07/1985
10506,06/10/1958,Kazuhisa,Kroll,F,01/12/1996
10507,18/02/1964,Kasidit,Belinskaya,M,26/04/1985
10508,02/06/1962,Kotesh,Liedekerke,M,01/05/1991
10509,03/10/1953,Abdelwaheb,Riesenhuber,F,23/02/1990
10510,13/02/1960,Keung,Slobodova,F,20/04/1990
10511,18/06/1963,Khoa,Marrevee,M,27/01/1992
10512,16/11/1955,Udi,Gihr,M,12/01/1986
10513,07/07/1959,Yuichiro,Schicker,F,02/04/1991
10514,03/04/1963,Tomofumi,McClure,M,29/04/1992
10515,15/12/1963,Raimond,Kirkerud,M,28/10/1989
10516,20/02/1960,Xiadong,Luga,M,19/10/1985
10517,18/06/1953,Tiina,Speek,M,25/12/1990
10518,23/05/1963,Marin,Lanphier,M,03/09/1993
10519,28/12/1955,Yonghoan,Alencar,F,22/03/1986
10520,06/03/1964,Jenwei,Ecklund,M,27/03/1994
10521,31/07/1957,Kwangsub,Setia,M,11/05/1989
10522,24/07/1955,Marke,Cesareni,F,12/12/1986
10523,16/05/1956,Malu,Skafidas,M,28/12/1988
10524,02/05/1959,Shigehiro,Cincotta,F,09/10/1985
10525,29/03/1963,Yuchang,Lunt,M,08/07/1990
10526,31/12/1963,Kwangho,Theuretzbacher,F,27/02/1988
10527,15/09/1964,Tetsushi,Barvinok,F,25/01/1996
10528,16/05/1963,Koichi,Lakshmanan,F,29/12/1991
10529,21/11/1952,Ymte,Yetto,M,05/01/1992
10530,19/07/1956,Boriana,Coors,F,23/09/1987
10531,11/06/1954,Oguz,Gimbel,F,20/02/1991
10532,31/08/1959,Mary,Wossner,F,18/05/1986
10533,25/06/1963,Mohamadou,Smailagic,F,31/10/1986
10534,23/10/1964,Dinah,Bahl,M,15/01/1989
10535,19/05/1961,Shalesh,Stroustrup,F,21/02/1985
10536,29/10/1964,Yechiam,Sambasivam,F,25/03/1988
10537,29/06/1962,Stella,Benzmuller,M,25/09/1996
10538,18/08/1955,Przemyslawa,Falby,M,23/07/1987
10539,13/05/1959,Yucel,Reinhard,M,05/06/1990
10540,24/02/1961,Martins,Barriga,M,03/05/1994
10541,05/11/1955,Godehard,Eiter,M,28/02/1986
10542,05/01/1955,Yannis,Couchot,F,28/03/1989
10543,06/10/1962,Lein,Lichtman,M,16/10/1998
10544,01/02/1962,Ishfaq,Krzyzanowski,F,29/04/1995
10545,12/01/1963,Hauke,dAstous,M,30/06/1990
10546,20/12/1957,Nechama,Schapiro,M,06/09/1987
10547,12/05/1963,Snehasis,Brobst,M,14/02/1988
10548,12/06/1952,Ramalingam,Gunderson,M,04/05/1986
10549,20/03/1957,Beshir,Kisuki,M,26/10/1995
10550,03/08/1959,Manton,Leuchs,M,03/02/1985
10551,07/10/1963,Jeong,Rijsenbrij,M,06/08/1988
10552,25/03/1953,Kazuhito,Shiratori,M,18/08/1998
10553,08/02/1964,Rajmohan,Wallrath,F,27/10/1985
10554,01/08/1958,Dines,Gerlach,M,28/11/1990
10555,25/09/1962,Vitaly,Picci,M,06/11/1989
10556,31/12/1962,JoAnna,Taubman,F,15/04/1992
10557,23/08/1957,Sashi,Karlin,M,31/03/1986
10558,08/10/1964,Hisao,Famili,M,06/04/1990
10559,18/01/1956,Arumugam,Comellas,F,06/01/1988
10560,01/05/1960,Yinlin,Esteva,F,28/09/1988
10561,07/09/1958,Serge,Joslin,F,15/12/1990
10562,17/04/1963,Shuky,Pearson,M,06/07/1996
10563,27/10/1956,Mohit,Spelt,M,29/09/1992
10564,14/04/1955,Jianhao,Thisen,M,08/05/1986
10565,05/11/1961,Yishay,Harnett,M,09/01/1992
10566,30/01/1958,Jianhui,Zuberek,F,19/03/1988
10567,21/05/1957,Dietrich,Journel,M,18/10/1992
10568,02/12/1953,Gao,Poulakidas,F,14/02/1989
10569,03/12/1962,Sreenivas,Bashian,M,13/03/1987
10570,30/10/1958,Alassane,Morrin,M,05/05/1985
10571,10/12/1963,Fun,Varman,M,24/02/1985
10572,10/10/1960,Cordelia,Axelband,M,16/02/1988
10573,23/02/1964,Tetsushi,Speel,F,07/07/1993
10574,11/11/1960,Salvador,Olano,F,16/02/1990
10575,29/06/1954,Theirry,Yeung,M,04/10/1988
10576,23/08/1957,Xiaoqiu,Krychniak,M,17/05/1988
10577,20/09/1957,Ennio,Schmiedel,M,18/08/1990
10578,18/07/1958,Shigeaki,Shanbhogue,F,24/11/1989
10579,17/07/1958,Aiman,Stentiford,M,01/09/1985
10580,28/05/1956,Christoper,Rehfuss,M,11/09/1987
10581,20/11/1956,Odinaldo,Prochazka,F,09/02/1988
10582,08/05/1960,Shmuel,Juneja,M,22/06/1986
10583,03/03/1964,Prasadram,Stille,F,14/02/1985
10584,12/07/1961,Mana,Papastamatiou,M,17/02/1986
10585,10/11/1963,Sajjad,Willoner,F,05/01/1986
10586,23/06/1954,Kirk,Vuskovic,M,04/02/1992
10587,04/03/1962,Behnaam,Srimani,F,20/09/1989
10588,30/07/1956,Shigeo,Dulay,F,28/01/1987
10589,25/09/1958,Subbu,Sanella,M,26/01/1994
10590,01/10/1963,Yongqiao,Kalloufi,M,09/04/1986
10591,22/12/1952,Hidde,Hettesheimer,F,18/06/1987
10592,01/08/1964,Almudena,Alvarado,M,05/06/1990
10593,24/07/1952,Falguni,Kenevan,M,12/09/1990
10594,22/10/1960,Kiyokazu,Whitcomb,M,02/04/1988
10595,10/12/1964,Giri,Undy,M,24/11/1989
10596,24/01/1954,Sanjit,Coors,M,01/04/1995
10597,07/05/1961,Lucien,Schaad,F,01/04/1990
10598,10/11/1957,Margo,Gronowski,M,31/03/1989
10599,15/10/1956,Seshu,Crelier,F,17/03/1989
10600,17/08/1963,Emran,Rettelbach,F,22/12/1985
10601,23/10/1959,Barton,Usdin,M,29/08/1994
10602,27/11/1959,Douadi,Wossner,M,12/03/1988
10603,02/08/1955,Wayne,Restivo,M,20/07/1995
10604,24/04/1957,Susanna,Brizzi,M,07/04/1990
10605,21/05/1956,Moti,Wixon,F,29/04/1985
10606,04/03/1964,Toshiki,Marakhovsky,M,02/05/1987
10607,30/11/1964,Rosalyn,Hambrick,F,18/06/1990
10608,11/07/1955,Adhemar,Talmor,F,25/05/1986
10609,02/10/1956,Janche,Zhang,M,03/12/1994
10610,24/06/1955,Irena,Roccetti,F,11/04/1996
10611,11/05/1964,Karsten,Blokdijk,M,16/09/1989
10612,01/01/1959,Gil,Peroz,M,02/09/1991
10613,04/11/1960,Inderjeet,Jansen,M,01/09/1990
10614,11/07/1953,Gila,Ozeri,F,03/03/1990
10615,30/08/1955,Keung,Delgrande,M,10/03/1996
10616,05/05/1958,Tommaso,Marwedel,F,10/03/1988
10617,26/01/1955,Hidekazu,Angel,F,29/03/1985
10618,03/08/1963,Ranga,Yeung,F,27/11/1988
10619,27/04/1961,Vivian,Kusakabe,M,24/03/1989
10620,23/11/1959,Marit,Veeraraghavan,M,10/11/1990
10621,03/02/1962,Hinrich,Siepmann,F,23/06/1991
10622,15/09/1959,Turgut,Narlikar,M,28/01/1989
10623,11/07/1953,Aleksander,Danlos,F,07/03/1987
10624,19/12/1955,Sham,Gyorkos,F,07/05/1990
10625,08/02/1958,Leszek,Petereit,F,31/10/1985
10626,26/06/1957,Danil,Deverell,M,03/12/1996
10627,06/10/1962,Shigeu,Itzfeldt,M,07/11/1991
10628,18/04/1954,Krisda,Krogh,M,11/09/1985
10629,23/03/1954,Lalit,Francisci,F,30/01/1986
10630,10/08/1954,Bezalel,Katzenelson,F,26/06/1993
10631,17/05/1955,Inderjeet,Chaudhuri,M,16/02/1988
10632,05/04/1960,Yoshimitsu,Velardi,F,25/07/1985
10633,09/02/1957,Sorina,Herber,M,17/06/1985
10634,01/08/1954,Nahid,Chepyzhov,M,11/11/1990
10635,29/10/1960,Toney,Angiulli,F,22/09/1991
10636,25/08/1955,Saeko,Porotnikoff,F,16/11/1994
10637,11/07/1954,Heejo,Frolund,M,11/07/1993
10638,04/11/1960,Jenwei,Borovoy,M,19/05/1991
10639,18/04/1953,Pramod,Erol,M,25/10/1992
10640,09/11/1958,Anneke,Meszaros,M,04/12/1992
10641,24/12/1953,Guozhong,Zucker,M,21/03/1993
10642,19/12/1955,Hirochika,Narlikar,M,06/08/1986
10643,25/07/1957,Slavian,Keirsey,M,11/11/1987
10644,22/02/1962,Pranas,Benaini,M,29/05/1985
10645,01/03/1957,Fumiyo,Esposito,M,01/03/1988
10646,24/11/1957,Uri,Chorvat,M,07/08/1988
10647,12/01/1960,Tesuro,Bahk,M,28/09/1995
10648,19/01/1962,Marlo,Ratnaker,F,16/02/1988
10649,25/03/1956,Vitali,Welham,M,10/09/1997
10650,09/04/1959,Hongzhu,Chepyzhov,M,04/10/1992
10651,31/12/1958,Zijian,Maginnis,M,07/08/1985
10652,25/04/1960,Danai,Chachaty,M,12/02/1990
10653,16/06/1953,Otmar,Feinberg,M,30/04/1987
10654,17/03/1960,Nahla,Castellani,F,28/05/1987
10655,02/02/1959,Remko,Dalton,F,14/07/1985
10656,18/06/1962,Sanjay,Litzkow,M,21/06/1988
10657,09/03/1958,Juichirou,Kitsuregawa,M,31/12/1989
10658,21/11/1956,Junsik,Rijckaert,F,29/04/1994
10659,09/12/1956,Dinah,Shackel,F,20/09/1991
10660,03/01/1964,Jouko,Kolinko,M,12/08/1988
10661,07/04/1956,Ottavia,Giarratana,F,12/01/1988
10662,17/10/1959,Arto,Serra,F,28/09/1986
10663,09/01/1965,Teunis,Noriega,M,23/01/1993
10664,02/06/1962,Xumin,Peck,M,24/12/1989
10665,28/07/1964,Qingxiang,Snyers,M,23/01/1988
10666,03/10/1964,Zhonghua,Reeker,M,20/05/1989
10667,05/08/1955,Makato,Cusworth,F,25/06/1990
10668,20/03/1959,Maren,Granlund,F,25/09/1989
10669,30/05/1956,Yurij,Iisaka,F,09/06/1995
10670,23/04/1962,Shunichi,McAffer,M,23/03/1988
10671,12/06/1953,Parviz,Rebaine,M,08/01/1987
10672,23/03/1954,Bluma,Zeilberger,M,13/07/1986
10673,26/12/1959,Hyuckchul,Casperson,M,01/03/1990
10674,03/03/1961,Abdelaziz,Bisiani,M,16/09/1988
10675,26/03/1960,Ymte,Waschkowski,F,05/11/1991
10676,26/08/1953,Valeri,Danley,F,20/03/1986
10677,20/02/1963,Alejandra,Perng,F,07/10/1996
10678,21/08/1958,Chriss,Gide,F,02/08/1987
10679,25/09/1956,Neven,Brender,M,13/05/1990
10680,11/10/1962,Kish,Honglei,M,20/06/1986
10681,25/12/1964,Florina,Garnier,M,25/10/1992
10682,04/07/1956,Bedir,Haumacher,M,09/11/1990
10683,18/06/1952,Guiseppe,Stranks,F,07/09/1993
10684,23/01/1956,Aimee,Tokunaga,F,28/10/1999
10685,14/01/1959,Zongyan,Cusworth,M,24/04/1990
10686,25/05/1963,Avishai,Azadmanesh,F,17/05/1987
10687,25/07/1961,Leon,Kaiser,F,13/03/1990
10688,28/02/1964,Xiaopeng,Lanphier,F,25/03/1985
10689,13/09/1958,Satoru,Otillio,M,05/08/1988
10690,06/09/1962,Matt,Jumpertz,F,22/08/1989
10691,18/11/1957,Denny,Setia,M,17/09/1989
10692,11/08/1960,Larisa,Bage,M,22/03/1993
10693,14/12/1953,Berhard,Daescu,F,08/01/1986
10694,16/12/1955,Rildo,Straney,M,26/01/1988
10695,30/08/1962,Zorica,Acton,M,05/08/1989
10696,23/03/1952,Unal,Fendler,M,09/09/1991
10697,09/04/1958,Bluma,Hiltgen,M,04/03/1998
10698,13/09/1959,Barton,Engberts,M,08/12/1994
10699,02/02/1964,Hatim,Deverell,M,17/11/1985
10700,30/11/1962,Angel,Mondadori,M,02/04/1987
10701,30/09/1961,Hyuncheol,Zolotykh,M,27/10/1986
10702,25/11/1952,Bader,Szemeredi,M,23/07/1985
10703,13/06/1958,Giri,Baumann,F,12/05/1996
10704,08/04/1960,Yolla,Kropatsch,M,08/07/1988
10705,17/06/1963,Hironobu,Wynblatt,M,18/07/1990
10706,11/10/1959,Gonzalo,Eldridge,M,17/12/1989
10707,04/06/1957,Moty,Trystram,M,24/12/1990
10708,02/07/1959,Aral,Erman,M,18/05/1996
10709,06/01/1961,Jiafu,Mateescu,F,02/02/1986
10710,25/12/1962,Sorina,Kermarrec,M,10/01/1992
10711,20/06/1963,Arvind,DuBourdieux,F,21/06/1991
10712,12/04/1952,Uma,Koprowski,F,18/08/1994
10713,14/04/1959,Jagoda,Naumovich,M,26/04/1986
10714,28/09/1960,Aran,Sadowsky,M,11/03/1997
10715,21/11/1959,Goa,Poehlman,M,25/09/1995
10716,08/10/1963,Aiman,Constantine,M,20/08/1985
10717,27/01/1956,Serap,Tasistro,M,27/06/1987
10718,19/12/1955,Adib,Rullman,M,21/07/1988
10719,26/09/1959,Guenter,Karunanithi,F,05/09/1995
10720,17/06/1956,Odinaldo,Kruskal,M,01/08/1985
10721,12/07/1964,Bernd,Redmiles,F,17/03/1995
10722,03/10/1960,Dung,Gornas,M,17/01/1989
10723,14/01/1964,Eckart,Harnett,F,26/05/1993
10724,06/10/1957,Aluzio,Narlikar,M,04/11/1991
10725,22/10/1958,Garnet,Isard,M,08/09/1990
10726,11/01/1954,Zita,Minakawa,F,01/09/1985
10727,16/06/1959,Saeed,Kitai,F,08/01/1991
10728,17/11/1958,Ugo,Maliniak,F,09/12/1989
10729,24/05/1961,Percy,Lorho,F,20/04/1986
10730,22/07/1962,Mohit,Janetzko,M,24/11/1988
10731,17/11/1952,Fumitaka,Peak,M,20/02/1987
10732,22/04/1962,Morris,Andreotta,F,10/03/1991
10733,06/04/1962,Sangeeta,Rodham,F,20/02/1996
10734,06/07/1954,Sachar,Erdi,M,03/04/1985
10735,12/09/1964,Morrie,Gewali,M,29/10/1985
10736,09/07/1962,Gurbir,Hellwagner,F,26/09/1991
10737,10/10/1960,Vincent,Schwartzbauer,M,15/10/1990
10738,08/10/1963,Rosita,Oppitz,M,17/01/1988
10739,11/02/1961,Gor,Iacovou,F,12/03/1985
10740,19/04/1956,Suzette,Sadowski,M,15/08/1995
10741,02/01/1954,Sven,Huttel,F,06/01/1989
10742,13/03/1955,Shim,Wiegley,M,03/01/1991
10743,26/12/1963,Kiyomitsu,Peltason,M,10/06/1985
10744,17/02/1957,Yaghout,Syang,M,29/12/1985
10745,23/10/1953,Poorav,Ranze,F,26/05/1987
10746,29/12/1958,Kolar,Usery,F,31/08/1990
10747,02/02/1955,Falguni,Khalid,M,08/10/1990
10748,12/04/1964,Yuchang,Francisci,F,14/08/1990
10749,21/08/1955,King,Brendel,M,26/09/1985
10750,14/06/1953,Roddy,Demeyer,F,04/08/1991
10751,02/12/1952,Jordanka,Ushiama,M,15/04/1987
10752,18/07/1964,Byong,Conde,M,28/05/1993
10753,30/09/1958,Pradeep,Harbusch,F,17/05/1985
10754,08/09/1956,Chenyi,Feinberg,M,11/01/1988
10755,10/06/1962,Odysseas,Ressouche,M,16/06/1988
10756,24/06/1958,Paddy,Brizzi,M,21/11/1995
10757,11/01/1961,Florina,Simkin,M,06/01/1986
10758,26/11/1962,Fumiyo,Boyle,F,06/02/1988
10759,12/04/1956,JiYoung,Chenney,M,04/12/1991
10760,27/05/1963,Phillip,Dratva,M,15/06/1994
10761,10/04/1959,Sumali,Liedekerke,M,30/05/1992
10762,19/01/1965,Lech,Himler,M,21/01/1992
10763,15/04/1962,Giap,Bolsens,M,23/02/1987
10764,12/01/1953,Yunming,Beetstra,F,27/11/1989
10765,24/02/1961,Goetz,Norsworthy,M,07/05/1994
10766,10/06/1964,Nathalie,Standera,M,05/08/1996
10767,28/02/1954,Monique,Doering,F,17/06/1987
10768,24/06/1955,Ishfaq,Candan,M,04/07/1985
10769,02/11/1962,Vishv,Bouloucos,M,16/08/1987
10770,18/06/1956,Bedir,Perry,F,25/12/1987
10771,10/05/1960,Guiseppe,Kleiser,F,08/11/1989
10772,21/01/1956,Munehiro,Dayana,M,29/06/1987
10773,11/07/1960,Avishai,Bahr,F,01/12/1985
10774,03/10/1958,Jacqueline,Masand,M,26/01/1990
10775,12/03/1956,Xiaoheng,Sluis,M,09/12/1988
10776,27/01/1958,Mahmut,Skafidas,F,16/03/1986
10777,11/08/1955,Mizuhito,Kemmerer,F,05/07/1988
10778,13/03/1953,Selwyn,Merey,M,04/07/1986
10779,09/07/1961,Mori,Yavatkar,F,11/01/1988
10780,12/09/1955,Goncalo,Staudhammer,M,06/11/1989
10781,19/09/1958,Patricio,Leuchs,M,04/02/1991
10782,18/09/1952,Kish,Perna,F,21/10/1991
10783,13/11/1963,Moty,Kenevan,M,15/05/1994
10784,27/01/1957,Weijing,Bottner,F,12/05/1987
10785,09/02/1963,Keiichiro,Marzano,M,11/11/1994
10786,19/05/1964,Patricia,dAstous,M,14/03/1989
10787,10/07/1958,Shiv,Neimat,F,16/04/1991
10788,28/06/1963,Frazer,Ullian,M,13/12/1993
10789,19/05/1964,Aruna,Journel,F,02/02/1987
10790,01/04/1962,Yurij,Schonegge,M,03/07/1990
10791,27/05/1954,Tadahiko,Sgarro,M,30/07/1988
10792,04/09/1962,Chinya,Birdsall,M,10/08/1985
10793,27/08/1960,Oksana,Roisin,F,02/10/1987
10794,26/06/1962,Teunis,Berztiss,M,29/03/1992
10795,14/12/1954,Supot,Naudin,M,21/05/1985
10796,30/06/1959,Khoa,Rousseau,M,08/11/1990
10797,04/10/1956,Goetz,Hiyoshi,F,21/08/1988
10798,18/07/1961,Elliott,Bednarek,M,09/02/1992
10799,21/11/1957,Gad,Griswold,F,06/06/1988
10800,15/12/1961,Yuchang,Matzke,M,20/05/1993
10801,05/03/1953,Uinam,Zschoche,M,27/06/1994
10802,27/10/1960,Masato,Setlzner,M,24/08/1985
10803,15/09/1952,Katsuyuki,Velasco,F,20/04/1988
10804,20/02/1964,Terresa,Benantar,M,18/04/1996
10805,12/09/1959,Kerhong,Bernick,F,26/05/1987
10806,17/10/1958,Giap,Matzel,M,25/04/1993
10807,23/06/1964,Munehiro,Zallocco,F,23/10/1986
10808,11/09/1955,Chenxi,Leijenhorst,M,07/03/1987
10809,06/01/1962,Shim,Feldhoffer,F,04/03/1987
10810,23/10/1957,Lijie,Lunn,F,07/09/1994
10811,29/06/1954,Ashish,Fortenbacher,M,08/07/1997
10812,14/09/1957,Berthier,Menhoudj,F,11/08/1987
10813,04/07/1954,Shalesh,Shumilov,M,27/04/1990
10814,17/09/1952,Nidapan,Dymetman,F,17/07/1993
10815,12/11/1960,Renny,Pramanik,M,19/04/1994
10816,24/02/1958,Morris,Caine,F,27/06/1989
10817,02/10/1958,Uri,Rullman,F,26/12/1990
10818,20/12/1958,Huan,Monarch,M,22/10/1995
10819,19/02/1957,Pascal,Sooriamurthi,M,02/08/1986
10820,12/11/1956,Baocai,Pena,F,23/02/1986
10821,14/04/1959,Irena,Schurmann,M,12/03/1987
10822,02/08/1956,Masaru,Passino,F,11/01/1986
10823,13/06/1956,Arfst,Mikschl,M,02/01/1995
10824,20/09/1958,Kirk,Kalsbeek,M,18/03/1985
10825,27/03/1958,Fan,Fairtlough,M,30/12/1985
10826,06/12/1952,Arnd,Anandan,M,22/01/1993
10827,25/09/1953,Willard,Danley,M,07/11/1996
10828,12/10/1962,Godehard,Gammage,M,14/02/1986
10829,11/07/1955,Alper,Narahara,F,22/02/1993
10830,17/08/1954,Fen,Fiebach,M,24/08/1991
10831,11/10/1953,Toong,Driscoll,M,21/06/1996
10832,29/08/1964,Hidde,Bergere,F,11/10/1986
10833,12/04/1953,Krisda,Gecseg,F,08/02/1989
10834,16/12/1954,Huiqun,Rajcani,M,24/11/1990
10835,23/11/1952,Tomoyuki,Kermarrec,M,28/07/1985
10836,15/07/1953,Jianhua,Leivant,F,26/07/1985
10837,06/02/1957,Chuanti,Karlin,M,14/01/1986
10838,19/10/1957,Deniz,Ramras,M,11/04/1990
10839,02/04/1964,Gurbir,Katiyar,M,05/10/1991
10840,26/04/1961,Mohammad,Koshino,M,04/06/1993
10841,14/10/1961,Pranav,Lieberherr,M,21/04/1990
10842,29/08/1961,Berni,Sanella,F,14/07/1986
10843,05/09/1961,Honesty,Smeets,M,26/04/1990
10844,03/02/1954,Dipayan,Koprowski,M,03/03/1987
10845,24/12/1960,Hidde,Tasistro,F,30/06/1988
10846,27/06/1952,Tokuyasu,Serre,M,26/01/1994
10847,04/03/1952,Theirry,Danley,M,25/07/1986
10848,16/07/1954,Fen,Bratsberg,F,20/04/1985
10849,05/03/1953,Makato,Mayerwieser,M,25/06/1995
10850,01/01/1963,Florina,Schapire,F,22/04/1990
10851,15/11/1959,Piyawadee,Copas,M,21/11/1994
10852,24/11/1959,Hercules,Munck,F,21/03/1996
10853,22/03/1964,Yoshinari,Kalloufi,F,03/05/1993
10854,11/08/1954,Jagoda,Nannarelli,M,13/07/1998
10855,07/08/1957,Kwangho,Reinhart,M,05/08/1991
10856,13/03/1964,Sreenivas,Peck,F,31/12/1986
10857,11/06/1957,Fusako,Stenning,F,04/04/1990
10858,01/10/1952,Kenroku,Gonthier,M,15/08/1996
10859,16/10/1961,King,Bernini,F,03/01/1993
10860,05/11/1961,Gino,Werthner,M,11/03/1992
10861,27/02/1962,Howell,Baek,M,10/06/1989
10862,19/01/1956,Zhenbing,Kadhim,F,23/07/1985
10863,05/08/1962,Byong,Bhattacharjee,M,25/12/1985
10864,07/01/1958,Elliott,Spieker,F,04/09/1985
10865,16/03/1961,Danco,Etalle,M,19/04/1991
10866,13/12/1959,Fayez,Yeung,F,27/12/1990
10867,01/10/1952,Billur,Gyorkos,M,08/10/1986
10868,11/05/1959,Houman,Unno,F,20/03/1990
10869,09/10/1962,Guangming,Jonsson,F,15/03/1996
10870,23/07/1956,Shahid,Leppanen,F,13/01/1988
10871,24/10/1952,Aram,Gilg,M,15/02/1989
10872,21/02/1952,Karoline,Speel,F,06/09/1990
10873,09/07/1952,Sukumar,Wegerle,M,23/03/1994
10874,18/01/1958,Mahmut,Borstler,M,22/04/1986
10875,27/10/1958,Filipp,Suri,F,19/05/1988
10876,05/08/1955,Vincent,Papastamatiou,F,29/01/1995
10877,11/09/1964,Subir,Biron,M,06/06/1986
10878,13/06/1952,Lakshmi,Deville,M,25/02/1988
10879,18/08/1953,Muzhong,Chleq,F,15/08/1985
10880,11/02/1962,Weiye,Nitsche,M,20/04/1986
10881,13/06/1959,Katsuo,Miake,M,18/04/1996
10882,01/11/1953,Fun,Heuser,M,29/11/1994
10883,30/07/1952,Shimshon,Champarnaud,M,07/11/1987
10884,07/03/1958,Teunis,Kleiser,F,15/04/1993
10885,06/05/1953,Rayond,Cronau,M,19/08/1991
10886,30/09/1964,Sushant,Begiun,M,26/03/1995
10887,16/01/1953,Lunjin,DeMori,M,16/03/1989
10888,15/03/1959,Kwangho,Dredge,F,28/06/1987
10889,21/06/1956,Cheong,Coors,F,11/08/1987
10890,13/04/1963,Ramzi,Furudate,M,21/04/1988
10891,15/12/1963,Susanne,Jiang,F,07/12/1990
10892,13/12/1959,Kazunori,Vieth,M,11/04/1990
10893,30/01/1960,Danil,Kropatsch,M,23/08/1989
10894,21/08/1958,Suebskul,Srimani,F,18/07/1991
10895,21/03/1952,Vishwani,Petersohn,M,26/04/1986
10896,12/04/1964,Adil,Taubenfeld,M,08/10/1994
10897,27/05/1958,Arno,Kumaresan,F,09/04/1986
10898,10/11/1961,Munenori,Markovitch,F,10/04/1986
10899,11/05/1962,Valery,Rousseau,F,06/10/1989
10900,18/07/1955,Ferdinand,Prenel,F,07/09/1995
10901,12/06/1959,Chrisa,Narahara,M,30/10/1992
10902,09/05/1964,Inderjeet,Perly,M,22/04/1990
10903,04/06/1958,Visit,Nyanchama,M,14/02/1989
10904,28/08/1959,Debatosh,Colorni,F,16/04/1993
10905,30/04/1961,Jianhui,Aloia,M,28/02/1985
10906,06/02/1952,Munehiro,Carrere,F,20/01/1994
10907,26/09/1963,JiYoung,Luks,M,25/12/1988
10908,27/11/1961,Rajmohan,Koblick,M,08/10/1985
10909,11/11/1954,Georgi,Atchley,M,21/04/1985
10910,11/11/1958,Arco,Jervis,M,13/07/1989
10911,22/07/1959,Shay,Casley,M,25/06/1988
10912,27/07/1952,Oscal,Fasbender,M,23/04/1986
10913,03/09/1952,Narain,Thummel,M,25/06/1992
10914,26/04/1956,Mizuhito,Prochazka,M,24/03/1998
10915,11/03/1961,Valery,Skafidas,M,06/12/1987
10916,03/01/1962,Make,Spataro,M,01/07/1996
10917,10/05/1956,Tesuya,Slaats,F,03/12/1987
10918,26/12/1954,Susumu,Reghbati,M,13/12/1985
10919,04/09/1961,Reinhard,Lindenbaum,M,19/04/1987
10920,08/04/1955,Ronghao,Narahara,M,09/07/1991
10921,20/07/1955,Mara,Bahi,F,27/07/1986
10922,27/10/1953,Kyoichi,Wossner,M,09/08/1992
10923,29/04/1957,Younwoo,Maquelin,M,09/04/1990
10924,27/04/1954,Hironoby,Atchley,F,14/08/1988
10925,13/02/1960,Heng,Waterhouse,F,04/09/1986
10926,13/10/1954,Leni,Eppinger,F,30/04/1990
10927,13/03/1953,Gal,Scallan,M,26/10/1985
10928,01/11/1961,Udaiprakash,Schmezko,M,07/04/1991
10929,26/10/1958,Sumali,Arlazarov,M,15/04/1991
10930,13/01/1954,Arch,Minakawa,M,09/08/1990
10931,30/06/1963,Abdulla,Beutelspacher,F,14/06/1992
10932,19/11/1955,Avishai,Picci,F,09/09/1994
